HS Code,school_name,college_type,year,high_school_graduates,enrolled_in_alabama_public_colleges,enrolled_in_remedial_math,enrolled_in_remedial_english,enrolled_in_remedial_both,enrolled_in_remedial_total
590160,Vincent Middle High School,2YR,2023,68,5,0,0,0,0
590160,Vincent Middle High School,4YR,2023,68,15,1,0,0,1
220140,Vinemont High School,all,2023,88,33,1,2,1,4
220140,Vinemont High School,2YR,2023,88,25,1,2,1,4
220140,Vinemont High School,4YR,2023,88,8,0,0,0,0
1590340,Virgil Grissom High School,all,2023,419,201,24,11,14,49
1590340,Virgil Grissom High School,2YR,2023,419,88,16,6,11,33
1590340,Virgil Grissom High School,4YR,2023,419,113,8,5,3,16
270110,W S Neal High School,all,2023,83,29,4,1,2,7
270110,W S Neal High School,2YR,2023,83,24,4,1,2,7
270110,W S Neal High School,4YR,2023,83,5,0,0,0,0
560040,Wadley High School,all,2023,23,15,3,1,1,5
560040,Wadley High School,2YR,2023,23,12,2,1,1,4
560040,Wadley High School,4YR,2023,23,3,1,0,0,1
650090,Washington County High School,all,2023,53,28,2,0,2,4
650090,Washington County High School,2YR,2023,53,14,1,0,1,2
650090,Washington County High School,4YR,2023,53,14,1,0,1,2
390130,Waterloo High School,all,2023,36,6,0,0,0,0
390130,Waterloo High School,2YR,2023,36,6,0,0,0,0
390130,Waterloo High School,4YR,2023,36,0,0,0,0,0
80180,Weaver High School,all,2023,86,35,2,1,0,3
80180,Weaver High School,2YR,2023,86,10,0,1,0,1
80180,Weaver High School,4YR,2023,86,25,2,0,0,2
80200,Wellborn High School,all,2023,85,23,1,0,1,2
80200,Wellborn High School,2YR,2023,85,6,1,0,0,1
80200,Wellborn High School,4YR,2023,85,17,0,0,1,1
1140858,Wenonah High School,all,2023,148,49,7,1,13,21
1140858,Wenonah High School,2YR,2023,148,17,1,0,3,4
1140858,Wenonah High School,4YR,2023,148,32,6,1,10,17
40080,West Blocton High School,all,2023,92,34,3,0,1,4
40080,West Blocton High School,2YR,2023,92,16,1,0,0,1
40080,West Blocton High School,4YR,2023,92,18,2,0,1,3
280150,West End High School,all,2023,53,18,4,1,1,6
280150,West End High School,2YR,2023,53,16,4,1,1,6
280150,West End High School,4YR,2023,53,2,0,0,0,0
420140,West Limestone High School,all,2023,109,37,3,0,1,4
420140,West Limestone High School,2YR,2023,109,20,3,0,0,3
420140,West Limestone High School,4YR,2023,109,17,0,0,1,1
520180,West Morgan High School,all,2023,93,34,2,2,1,5
520180,West Morgan High School,2YR,2023,93,20,2,1,0,3
520180,West Morgan High School,4YR,2023,93,14,0,1,1,2
220160,West Point High School,all,2023,119,53,8,1,1,10
220160,West Point High School,2YR,2023,119,39,8,1,1,10
220160,West Point High School,4YR,2023,119,14,0,0,0,0
260070,Wetumpka High School,all,2023,244,111,20,3,5,28
260070,Wetumpka High School,2YR,2023,244,35,7,1,3,11
260070,Wetumpka High School,4YR,2023,244,76,13,2,2,17
80210,White Plains High School,all,2023,84,32,3,1,1,5
80210,White Plains High School,2YR,2023,84,12,1,1,1,3
80210,White Plains High School,4YR,2023,84,20,2,0,0,2
350080,Wicksburg High School,all,2023,69,42,5,0,0,5
350080,Wicksburg High School,2YR,2023,69,26,3,0,0,3
350080,Wicksburg High School,4YR,2023,69,16,2,0,0,2
660135,Wilcox Central High School,all,2023,92,26,5,1,2,8
660135,Wilcox Central High School,2YR,2023,92,15,2,1,0,3
660135,Wilcox Central High School,4YR,2023,92,11,3,0,2,5
390140,Wilson High School,all,2023,118,35,0,0,0,0
390140,Wilson High School,2YR,2023,118,16,0,0,0,0
390140,Wilson High School,4YR,2023,118,19,0,0,0,0
2040020,Winfield High School,all,2023,72,47,8,0,0,8
2040020,Winfield High School,2YR,2023,72,39,8,0,0,8
2040020,Winfield High School,4YR,2023,72,8,0,0,0,0
670060,Winston County High School,all,2023,58,21,6,0,0,6
670060,Winston County High School,2YR,2023,58,17,6,0,0,6
670060,Winston County High School,4YR,2023,58,4,0,0,0,0
610180,Winterboro High School,all,2023,42,21,3,0,1,4
610180,Winterboro High School,2YR,2023,42,11,1,0,0,1
610180,Winterboro High School,4YR,2023,42,10,2,0,1,3
560060,Woodland High School,all,2023,49,30,1,0,1,2
560060,Woodland High School,2YR,2023,49,26,1,0,1,2
560060,Woodland High School,4YR,2023,49,4,0,0,0,0
1140920,Woodlawn High School-Magnet,all,2023,134,33,8,1,8,17
1140920,Woodlawn High School-Magnet,2YR,2023,134,7,0,0,2,2
1140920,Woodlawn High School-Magnet,4YR,2023,134,26,8,1,6,15
360150,Woodville High School,all,2023,25,7,0,0,2,2
360150,Woodville High School,2YR,2023,25,5,0,0,2,2
360150,Woodville High School,4YR,2023,25,2,0,0,0,0
490230,WP Davidson High School,all,2023,310,141,6,3,8,17
490230,WP Davidson High School,2YR,2023,310,46,4,3,6,13
490230,WP Davidson High School,4YR,2023,310,95,2,0,2,4
160060,Zion Chapel High School,all,2023,45,27,6,2,2,10
160060,Zion Chapel High School,2YR,2023,45,13,1,2,1,4
160060,Zion Chapel High School,4YR,2023,45,14,5,0,1,6
